address,name_legit,size_legit,nodes_legit,edges_legit,inst_count_legit,mnemonic_sha1_legit,disasm_sha1_legit,mnemonic_preview_legit,name_patched,size_patched,nodes_patched,edges_patched,inst_count_patched,mnemonic_sha1_patched,disasm_sha1_patched,mnemonic_preview_patched,_merge,classification
4780528,,,,,,,,,sub_48F1F0,13.0,5.0,8.0,19.0,7fd6e1f7fff5a231d4c110f419c675751329ba37,71c91987ebbbb306f499239cf5ec9bf765c87df0,goto jcnd goto goto jz cli mov mov mov call mov mov mov sub mov mov mov lea jmp,right_only,added_in_patched
4780536,,,,,,,,,sub_48F1F8,90.0,12.0,22.0,254.0,1406330cdf425827c7bd7d1b5b05ddccb9f7b799,74e43050a853a511cbd10d4769cb08267aaf64e4,goto jcnd jcnd jcnd jcnd jcnd jcnd jcnd goto goto goto goto goto jz cli mov xor scasb fcmovb lds scasd stosb xor sbb lahf pop jnp xchg jnp les pop and scasd fcmovb js xchg push shr cmp mov jz cli xchg das sal adc cmp xchg inc retn mov mov call mov mov mov mov add ldx mov xor mov mov setz setp sets stx mov mov ldx setb seto sub setz setp sets mov add lnot mov.fpu,right_only,added_in_patched
4780544,,,,,,,,,sub_48F200,63.0,9.0,18.0,151.0,119d0d6996b7b0cb0b0a5479f93330ffcdc0404d,c3b344148103a1afc54ea5a454381035b917f585,goto jcnd jcnd jcnd jcnd jcnd goto goto goto mov mov call mov mov mov mov add ldx mov xor mov mov setz setp sets stx mov mov ldx setb seto sub setz setp sets mov add lnot mov.fpu mov mov sub ldx mov add ldx mov mov ldx setb seto sub setz setp sets mov add mov mov stx mov add xor mov mov setz setp sets mov mov neg setz setp sets mov nop pop mov mov lnot,right_only,added_in_patched
4780552,,,,,,,,,sub_48F208,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,8bc8e9dcf07520afe90a0109108bc5ac4a5840ff,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
4780592,,,,,,,,,sub_48F230,18.0,4.0,6.0,36.0,414ab190101662b549f0f9f1c45907317d3038b7,4bb678284b3d917e623525d616b871e4d51b7e59,goto jcnd goto goto jz cli xchg das rol insb retf mov mov call mov mov ldx mov ext cfshl mov mov und ext nop pop ldx add icall mov add mov mov mov lea jmp,right_only,added_in_patched
4780600,,,,,,,,,sub_48F238,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,5f4d40ab87392db7e30d13d2a8a72638586c1bab,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
4780640,,,,,,,,,sub_48F260,8.0,2.0,2.0,8.0,f4bcc68d87858bb3739cabd0327a0e5560acc522,243909f5728f3c053cb242fc2a907f23b6e20cdd,mov sub mov mov mov call lea jmp,right_only,added_in_patched
4780664,,,,,,,,,sub_48F278,37.0,2.0,2.0,23.0,b64b9f63e1bbdc8e3b67d8e1335c1903461571cb,9db21a4a94bfc3b803e2aec64d3657e873308365,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov xor call mov jmp,right_only,added_in_patched
4780704,,,,,,,,,sub_48F2A0,40.0,6.0,10.0,99.0,68a563116cc2fc94979a1ffa469dbb9b5d94f6aa,d2e32a1aefeb4bcd763e23e17e0a6b93a8854a40,goto jcnd jcnd jcnd goto goto goto jz cli mov xor scasb fcmovb lds scasd stosb xor sbb lahf pop jnp mov mov call mov mov mov mov add ldx mov xor mov mov setz setp sets stx mov mov ldx setb seto sub setz setp sets mov add lnot mov.fpu mov mov sub ldx mov add ldx mov mov ldx setb seto sub setz setp sets mov add mov mov stx mov add xor mov mov setz setp sets,right_only,added_in_patched
4780715,,,,,,,,,sub_48F2AB,40.0,2.0,2.0,23.0,b64b9f63e1bbdc8e3b67d8e1335c1903461571cb,c3780c2b971401d6c96798d52091ca2e7e7f7d35,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov xor call mov jmp,right_only,added_in_patched
4780768,,,,,,,,,sub_48F2E0,163.0,20.0,46.0,70.0,3d3a490f1270a50c3b889eea8269a79079240171,565a5a643c7932d41264dfc5ed2d8b1cede2be24,jz cli xchg das rol insb retf lodsb lds or and enter jle jnp fstp8 nop scasd into push jnb les xchg push shr cmp mov jz cli mov xor scasb fcmovb lds scasd stosb xor sbb lahf pop jnp xchg jnp les pop jz mov les xchg arpl cdq scasd into lahf cmp cmp xchg das rol mov push jnp fistp int push test cmp push jge lea jmp,right_only,added_in_patched
4780776,,,,,,,,,sub_48F2E8,27.0,2.0,2.0,20.0,ea3161545a612ec6ffc7cdd8580e43942c7b8fd8,9982dc235a0ca4aaa05005260759dd0632d25590,mov mov add ldx mov mov add mov mov mov mov mov call mov lea mov xor call mov jmp,right_only,added_in_patched
