address,name_legit,size_legit,nodes_legit,edges_legit,inst_count_legit,mnemonic_sha1_legit,disasm_sha1_legit,mnemonic_preview_legit,name_patched,size_patched,nodes_patched,edges_patched,inst_count_patched,mnemonic_sha1_patched,disasm_sha1_patched,mnemonic_preview_patched,_merge,classification
4569617,public: void Concurrency::details::FreeThreadProxy::AssociateExecutionContext(struct Concurrency::IExecutionContext near *),35.0,1.0,0.0,57.0,478977b42727d42ff5fc8abcb1c8be572f5ebb0d,a07c7c032eec856cae68e1cc2304780f65c570cf,push mov push push mov mov push mov mov mov call mov call pop pop pop retn mov mov mov add ldx mov mov mov mov add stx nop push mov mov ldx mov mov mov add ldx mov mov mov nop nop mov mov ldx nop mov mov nop nop icall nop pop mov add icall,public: void Concurrency::details::FreeThreadProxy::AssociateExecutionContext(struct Concurrency::IExecutionContext near *),35.0,1.0,0.0,57.0,478977b42727d42ff5fc8abcb1c8be572f5ebb0d,a07c7c032eec856cae68e1cc2304780f65c570cf,push mov push push mov mov push mov mov mov call mov call pop pop pop retn mov mov mov add ldx mov mov mov mov add stx nop push mov mov ldx mov mov mov add ldx mov mov mov nop nop mov mov ldx nop mov mov nop nop icall nop pop mov add icall,both,same
4569664,private: virtual void Concurrency::details::FreeThreadProxy::Dispatch(void),166.0,7.0,20.0,301.0,afd063f7a4e9a2946e1490a992abde042c4fff89,918a92de5195f9dc02372c223c7518786694d51e,jcnd jcnd jcnd goto jcnd push mov push push and push mov mov push push cmp jnz mov mov or push mov mov mov call mov call push call cmp pop pop jnz mov push mov mov mov call mov call mov lea push mov mov mov call mov call mov xor mov mov mov call test jz push mov call jmp mov call cmp jz pop pop pop leave retn mov mov mov sub ldx mov and mov mov,private: virtual void Concurrency::details::FreeThreadProxy::Dispatch(void),166.0,7.0,20.0,301.0,afd063f7a4e9a2946e1490a992abde042c4fff89,918a92de5195f9dc02372c223c7518786694d51e,jcnd jcnd jcnd goto jcnd push mov push push and push mov mov push push cmp jnz mov mov or push mov mov mov call mov call push call cmp pop pop jnz mov push mov mov mov call mov call mov lea push mov mov mov call mov call mov xor mov mov mov call test jz push mov call jmp mov call cmp jz pop pop pop leave retn mov mov mov sub ldx mov and mov mov,both,same
4569830,sub_45BAE6,30.0,1.0,0.0,59.0,27bc78b3b499ea6ef8d2518cb5338cfa63b43c5b,fa825ccd49d73fe4cd7dccff57b367ba2c4f5552,and push push mov push mov mov mov call mov call pop pop retn mov mov add ldx mov and mov mov setz setp sets stx mov mov add ldx mov nop push mov mov ldx mov mov mov add ldx mov mov mov nop nop mov mov ldx nop mov mov nop nop icall nop pop mov icall,sub_45BAE6,30.0,1.0,0.0,59.0,27bc78b3b499ea6ef8d2518cb5338cfa63b43c5b,fa825ccd49d73fe4cd7dccff57b367ba2c4f5552,and push push mov push mov mov mov call mov call pop pop retn mov mov add ldx mov and mov mov setz setp sets stx mov mov add ldx mov nop push mov mov ldx mov mov mov add ldx mov mov mov nop nop mov mov ldx nop mov mov nop nop icall nop pop mov icall,both,same
4569872,public: virtual void Concurrency::details::FreeThreadProxy::SwitchOut(enum Concurrency::SwitchingProxyState),80.0,9.0,22.0,151.0,4ea4e311b764a3dc01a1ac585ed8817a5b24c910,ef83d15f052875b4ef1ad7abe06430d57e39d124,jcnd jcnd jcnd goto jcnd goto push mov mov sub test jz mov test jnz cmp jnz call leave retn cmp jnz and push mov call jmp push lea call push lea push call mov mov mov add ldx mov mov mov mov und und mov and mov mov setz setp sets mov mov mov mov add ldx mov mov and mov mov setz setp sets mov mov lnot mov mov setb seto sub setz setp sets mov mov lnot,public: virtual void Concurrency::details::FreeThreadProxy::SwitchOut(enum Concurrency::SwitchingProxyState),80.0,9.0,22.0,151.0,4ea4e311b764a3dc01a1ac585ed8817a5b24c910,ef83d15f052875b4ef1ad7abe06430d57e39d124,jcnd jcnd jcnd goto jcnd goto push mov mov sub test jz mov test jnz cmp jnz call leave retn cmp jnz and push mov call jmp push lea call push lea push call mov mov mov add ldx mov mov mov mov und und mov and mov mov setz setp sets mov mov mov mov add ldx mov mov and mov mov setz setp sets mov mov lnot mov mov setb seto sub setz setp sets mov mov lnot,both,same
4569968,"public: virtual void Concurrency::details::FreeThreadProxy::SwitchTo(struct Concurrency::IExecutionContext near *,enum Concurrency::SwitchingProxyState)",195.0,12.0,30.0,363.0,7cc7a14239f00809b37b234517dce6daca28d568,0e5f5f09e5f02f69a05e1f2b97bbd35f699e178e,jcnd jcnd jcnd goto jcnd jcnd goto goto push mov sub push mov mov push push test jz mov mov mov call mov call mov test jnz mov push mov mov mov mov mov call mov call mov mov mov mov lea and mov cmp jnz xor inc xchg jmp mov push mov call sub jz sub jnz push push push push call mov add xor xchg jmp mov call pop pop pop leave retn push lea call push lea,"public: virtual void Concurrency::details::FreeThreadProxy::SwitchTo(struct Concurrency::IExecutionContext near *,enum Concurrency::SwitchingProxyState)",195.0,12.0,30.0,363.0,7cc7a14239f00809b37b234517dce6daca28d568,0e5f5f09e5f02f69a05e1f2b97bbd35f699e178e,jcnd jcnd jcnd goto jcnd jcnd goto goto push mov sub push mov mov push push test jz mov mov mov call mov call mov test jnz mov push mov mov mov mov mov call mov call mov mov mov mov lea and mov cmp jnz xor inc xchg jmp mov push mov call sub jz sub jnz push push push push call mov add xor xchg jmp mov call pop pop pop leave retn push lea call push lea,both,same
4570164,"public: Concurrency::details::ThreadProxy::ThreadProxy(struct Concurrency::details::IThreadProxyFactory near *,unsigned int)",210.0,5.0,10.0,368.0,f2801e622acdf3dbfd5d215f4606a89acb5f84b4,286675871e15eaef7e33b8fdcb6563177b6a7d23,jcnd goto jcnd push mov sub mov mov mov push mov xor push xor mov push mov inc mov mov mov mov mov mov mov mov call mov call xadd inc mov push mov call mov lea push mov push push push shl push push call add mov test jz pop mov pop pop leave retn push call mov mov mov mov call mov call call test jle movzx or push lea call push lea push call mov mov mov,"public: Concurrency::details::ThreadProxy::ThreadProxy(struct Concurrency::details::IThreadProxyFactory near *,unsigned int)",210.0,5.0,10.0,368.0,f2801e622acdf3dbfd5d215f4606a89acb5f84b4,286675871e15eaef7e33b8fdcb6563177b6a7d23,jcnd goto jcnd push mov sub mov mov mov push mov xor push xor mov push mov inc mov mov mov mov mov mov mov mov call mov call xadd inc mov push mov call mov lea push mov push push push shl push push call add mov test jz pop mov pop pop leave retn push call mov mov mov mov call mov call call test jle movzx or push lea call push lea push call mov mov mov,both,same
4570384,sub_45BD10,27.0,1.0,0.0,36.0,7cdc622e276dfdc296644fcd288dc3f687f25e6a,45d7a4075674986f277fd8ba30cd1df362d35cad,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,sub_45BD10,27.0,1.0,0.0,36.0,7cdc622e276dfdc296644fcd288dc3f687f25e6a,45d7a4075674986f277fd8ba30cd1df362d35cad,push mov push push mov call mov mov pop pop retn mov mov mov add ldx nop push mov mov nop nop mov mov call mov mov mov mov stx mov nop pop mov add icall,both,same
4570411,public: virtual Concurrency::details::ThreadProxy::~ThreadProxy(void),124.0,3.0,2.0,111.0,91b6c7d08df5d9c5e41b4cc2ebf67b6ed6659153,ecd163e9e37372034bb7059ed37954c3fb6bc1de,push mov push push mov push push push mov xor push lea mov mov push mov call push call mov pop mov mov mov call mov call mov mov pop pop pop leave retn mov mov mov und und und mov mov mov add ldx nop push mov mov mov mov stx mov nop nop mov mov ldx icall mov mov add ldx nop push mov nop nop mov mov call mov mov add ldx mov nop pop mov mov,public: virtual Concurrency::details::ThreadProxy::~ThreadProxy(void),124.0,3.0,2.0,111.0,91b6c7d08df5d9c5e41b4cc2ebf67b6ed6659153,ecd163e9e37372034bb7059ed37954c3fb6bc1de,push mov push push mov push push push mov xor push lea mov mov push mov call push call mov pop mov mov mov call mov call mov mov pop pop pop leave retn mov mov mov und und und mov mov mov add ldx nop push mov mov mov mov stx mov nop nop mov mov ldx icall mov mov add ldx nop push mov nop nop mov mov call mov mov add ldx mov nop pop mov mov,both,same
4570512,public: virtual void near * Concurrency::details::ThreadProxy::`scalar deleting destructor'(unsigned int),34.0,3.0,6.0,59.0,612b453d227cf30c4a771470e1bad733a5f9ad97,55deefaa1686905fcc90096afb736e2400a718bb,jcnd push mov push mov call test jz push push call pop pop mov pop pop retn mov mov mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall,public: virtual void near * Concurrency::details::ThreadProxy::`scalar deleting destructor'(unsigned int),34.0,3.0,6.0,59.0,612b453d227cf30c4a771470e1bad733a5f9ad97,7aa202af2fbf10adcca3b4c033d74e9f7bdc2749,jcnd push mov push mov call test jz push push call pop pop mov pop pop retn mov mov mov nop nop mov mov call mov mov add ldx mov and mov mov setz setp sets mov mov mov nop push nop push mov nop nop mov mov call nop pop nop pop mov nop pop mov add icall,both,patched
4570546,sub_45BDB2,17.0,1.0,0.0,27.0,9d3195623a2eb6450c107bc444a740db82d7c917,6a298fe6c753b0e568c20d0efafc48bf6bc65b9b,push mov call retn mov mov add ldx nop push mov mov mov mov add stx mov nop nop mov mov ldx icall nop pop mov icall,sub_45BDB2,17.0,1.0,0.0,27.0,9d3195623a2eb6450c107bc444a740db82d7c917,6a298fe6c753b0e568c20d0efafc48bf6bc65b9b,push mov call retn mov mov add ldx nop push mov mov mov mov add stx mov nop nop mov mov ldx icall nop pop mov icall,both,same
